P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
301915,206,하나로클럽 미아점,308,무(1kg),1개(1.3kg),1630,May-12,,2,대형마트,305000,강북구
301916,206,하나로클럽 미아점,309,양파(1.5kg망),1망,2600,May-12,무안,2,대형마트,305000,강북구
301917,206,하나로클럽 미아점,310,상추(100g),100g,1150,May-12,,2,대형마트,305000,강북구
301918,206,하나로클럽 미아점,311,오이(다다기),1개,600,May-12,아침마루3개 1800,2,대형마트,305000,강북구
301919,206,하나로클럽 미아점,119,호박(인큐베이터),1개,1200,May-12,아침마루 애호박,2,대형마트,305000,강북구
301920,206,하나로클럽 미아점,106,쇠고기(한우2등급),600g(2등급),11880,May-12,전남장흥100g1980원,2,대형마트,305000,강북구
301921,206,하나로클럽 미아점,99,돼지고기(생삼겹살),600g,13140,May-12,목우촌100g2190원,2,대형마트,305000,강북구
301922,206,하나로클럽 미아점,18,닭고기,1마리(1.05kg),5700,May-12,목우촌 ,2,대형마트,305000,강북구
301923,206,하나로클럽 미아점,134,달걀(왕란),10개,2160,May-12,농협안심신선란세일,2,대형마트,305000,강북구
301924,206,하나로클럽 미아점,259,"조기(냉동,국산)",1마리(23cm),3500,May-12,참조기,2,대형마트,305000,강북구
301925,206,하나로클럽 미아점,264,"명태(냉동,수입산)",1마리(43cm),1450,May-12,"동태, 러시아",2,대형마트,305000,강북구
301926,206,하나로클럽 미아점,256,"오징어(냉동,국산)",1마리(32cm),3333,May-12,동해,2,대형마트,305000,강북구
301927,206,하나로클럽 미아점,268,"고등어(냉동,국산)",1마리(30cm),2400,May-12,,2,대형마트,305000,강북구
301928,6,이마트 용산점,305,"사과(부사, 300g)",1개,1980,May-12,5-7 개9900(당찬사과,2,대형마트,170000,용산구
301929,6,이마트 용산점,306,"배(신고, 600g)",1개,4950,May-12,2개 9900,2,대형마트,170000,용산구
301930,6,이마트 용산점,307,배추(2.5~3kg),1포기,2480,May-12,햇배추,2,대형마트,170000,용산구
301931,6,이마트 용산점,308,무(1kg),1개,1680,May-12,햇무,2,대형마트,170000,용산구
301932,6,이마트 용산점,309,양파(1.5kg망),1망 ,2980,May-12,8개입(햇양파),2,대형마트,170000,용산구
301933,6,이마트 용산점,23,상추,1봉지(150g),990,May-12,예냉적상추,2,대형마트,170000,용산구
301934,6,이마트 용산점,311,오이(다다기),1개,400,May-12,5개 2000,2,대형마트,170000,용산구
301935,6,이마트 용산점,312,애호박,1개,990,May-12,2개 1980,2,대형마트,170000,용산구
301936,6,이마트 용산점,58,"쇠고기(한우,불고기)",600g,20400,May-12,100g 3400,2,대형마트,170000,용산구
301937,6,이마트 용산점,99,돼지고기(생삼겹살),600g,11100,May-12,100g1850,2,대형마트,170000,용산구
301938,6,이마트 용산점,283,닭고기(육계),1마리1kg,4980,May-12,500g,2,대형마트,170000,용산구
301939,6,이마트 용산점,134,달걀(왕란),10개,2180,May-12,난이생생,2,대형마트,170000,용산구
301940,6,이마트 용산점,144,"조기(국산,냉동)",1마리(35cm),1680,May-12,5마리 8400,2,대형마트,170000,용산구
301941,6,이마트 용산점,315,"명태(45cm,수입산)",1마리(45cm),3980,May-12,러시아,2,대형마트,170000,용산구
301942,6,이마트 용산점,254,"오징어(생물,국산)",1마리(15m),1980,May-12,2마리 3960,2,대형마트,170000,용산구
301943,6,이마트 용산점,266,"고등어(생물,국산)",1마리(30cm),6980,May-12,국산,2,대형마트,170000,용산구
301944,10,용문시장,305,"사과(부사, 300g)",1개,2500,May-12,2개5000,1,전통시장,170000,용산구
301945,10,용문시장,306,"배(신고, 600g)",1개,3000,May-12,,1,전통시장,170000,용산구
301946,10,용문시장,307,배추(2.5~3kg),1포기,0,May-12,,1,전통시장,170000,용산구
301947,10,용문시장,308,무(1kg),1개,1500,May-12,,1,전통시장,170000,용산구
301948,10,용문시장,309,양파(1.5kg망),1망,1800,May-12,국내산,1,전통시장,170000,용산구
301949,10,용문시장,23,상추,1봉지(100g),1300,May-12,,1,전통시장,170000,용산구
301950,10,용문시장,311,오이(다다기),1개,500,May-12,3개 1500,1,전통시장,170000,용산구
301951,10,용문시장,312,애호박,1개,1000,May-12,,1,전통시장,170000,용산구
301952,10,용문시장,58,"쇠고기(한우,불고기)",600g(1등급),9900,May-12,유구,1,전통시장,170000,용산구
301953,10,용문시장,99,돼지고기(생삼겹살),600g,6000,May-12,2근 10000,1,전통시장,170000,용산구
301954,10,용문시장,283,닭고기(육계),1마리(1000g),4500,May-12,하림닭,1,전통시장,170000,용산구
301955,10,용문시장,134,달걀(왕란),10개,2650,May-12,텃골영양란,1,전통시장,170000,용산구
301956,10,용문시장,136,"조기(국산,생물)",1마리(20cm),834,May-12,12마리10000,1,전통시장,170000,용산구
301957,10,용문시장,315,"명태(45cm,수입산)",1마리(45cm),3000,May-12,러시아,1,전통시장,170000,용산구
301958,10,용문시장,254,"오징어(생물,국산)",1마리(25m),2000,May-12,,1,전통시장,170000,용산구
301959,10,용문시장,266,"고등어(생물,국산)",1마리(30cm),2500,May-12,국산,1,전통시장,170000,용산구
301960,214,이마트 목동점,305,"사과(부사, 300g)",1개,1650,May-12,장수,2,대형마트,470000,양천구
301961,214,이마트 목동점,306,"배(신고, 600g)",1개,3600,May-12,당찬배 ,2,대형마트,470000,양천구
301962,214,이마트 목동점,307,배추(2.5~3kg),1포기,2500,May-12,해남,2,대형마트,470000,양천구
301963,214,이마트 목동점,308,무(1kg),1개,1980,May-12,제주 ,2,대형마트,470000,양천구
301964,214,이마트 목동점,309,양파(1.5kg망),1망,3280,May-12,무안,2,대형마트,470000,양천구
301965,214,이마트 목동점,310,상추(100g),100g,650,May-12,남원(한봉),2,대형마트,470000,양천구
301966,214,이마트 목동점,311,오이(다다기),1개,550,May-12,국산,2,대형마트,470000,양천구
301967,214,이마트 목동점,312,애호박,1개,1080,May-12,논개,2,대형마트,470000,양천구
301968,214,이마트 목동점,58,"쇠고기(한우,불고기)",600g(1등급),22800,May-12,횡성한우,2,대형마트,470000,양천구
301969,214,이마트 목동점,99,돼지고기(생삼겹살),600g,11100,May-12,안심포크,2,대형마트,470000,양천구
301970,214,이마트 목동점,283,닭고기(육계),1마리,5980,May-12,하림 (11호),2,대형마트,470000,양천구
301971,214,이마트 목동점,17,달걀,왕란,2480,May-12,지리산,2,대형마트,470000,양천구
301972,214,이마트 목동점,260,"조기(냉동,수입산)",1마리(10cm),1680,May-12,중국,2,대형마트,470000,양천구
301973,214,이마트 목동점,315,"명태(45cm,수입산)",1마리,0,May-12,미입고,2,대형마트,470000,양천구
301974,214,이마트 목동점,254,"오징어(생물,국산)",1마리(25cm),2380,May-12,선동,2,대형마트,470000,양천구
301975,214,이마트 목동점,266,"고등어(생물,국산)",1마리(30cm),3980,May-12,욕지도,2,대형마트,470000,양천구
301976,33,현대백화점 신촌점,28,사과,1개(300g),4500,May-12,"경북 청송 4개-18,000원",2,대형마트,410000,서대문구
301977,33,현대백화점 신촌점,27,배,1개(600g),5700,May-12,"충남 천안 3개-17,000원",2,대형마트,410000,서대문구
301978,33,현대백화점 신촌점,125,배추(국산),1포기2.6kg),3500,May-12,해남 ,2,대형마트,410000,서대문구
301979,33,현대백화점 신촌점,308,무(1kg),1개(1.9kg),1800,May-12,제주,2,대형마트,410000,서대문구
301980,33,현대백화점 신촌점,24,양파,1망(1.8kg),3000,May-12,햇양파 무안 문경미네.세일가,2,대형마트,410000,서대문구
301981,33,현대백화점 신촌점,310,상추(100g),1봉지,1800,May-12,경기 광주,2,대형마트,410000,서대문구
301982,33,현대백화점 신촌점,311,오이(다다기),1개,500,May-12,경북 김천 세일가,2,대형마트,410000,서대문구
301983,33,현대백화점 신촌점,312,애호박,1개 ,950,May-12,논개애호박.진주남강,2,대형마트,410000,서대문구
301984,33,현대백화점 신촌점,131,쇠고기(한우1등급),600g,15000,May-12,"100g-2,500원  농협부천 세일가",2,대형마트,410000,서대문구
301985,33,현대백화점 신촌점,99,돼지고기(생삼겹살),600g,10200,May-12,"100g-1,700원  선진포크 세일가",2,대형마트,410000,서대문구
301986,33,현대백화점 신촌점,283,닭고기(육계),1마리(1.13kg),9300,May-12,하림 자연실록,2,대형마트,410000,서대문구
301987,33,현대백화점 신촌점,134,달걀(왕란),10개,3200,May-12,복분자란. 이레축산,2,대형마트,410000,서대문구
301988,33,현대백화점 신촌점,258,"조기(생물,국산)",1마리(20cm),4000,May-12,백조기 제주,2,대형마트,410000,서대문구
301989,33,현대백화점 신촌점,265,"명태(생물,수입산)",1마리,0,May-12,없음,2,대형마트,410000,서대문구
301990,33,현대백화점 신촌점,256,"오징어(냉동,국산)",1마리,2750,May-12,속초 ,2,대형마트,410000,서대문구
301991,33,현대백화점 신촌점,266,"고등어(생물,국산)",1마리,5000,May-12,부산,2,대형마트,410000,서대문구
301992,53,이마트 은평점,28,사과,1개,3475,May-12,고당도사과4개13900원,2,대형마트,380000,은평구
301993,53,이마트 은평점,27,배,1개,3600,May-12,당찬배,2,대형마트,380000,은평구
301994,53,이마트 은평점,307,배추(2.5~3kg),1포기,2380,May-12,국산,2,대형마트,380000,은평구
301995,53,이마트 은평점,133,무(세척무),1개,1480,May-12,제주,2,대형마트,380000,은평구
301996,53,이마트 은평점,24,양파,1망(1.5kg),2980,May-12,햇양파,2,대형마트,380000,은평구
301997,53,이마트 은평점,23,상추,1봉지(150g),990,May-12,예냉,2,대형마트,380000,은평구
301998,53,이마트 은평점,311,오이(다다기),1개,450,May-12,백다다기,2,대형마트,380000,은평구
301999,53,이마트 은평점,312,애호박,1개,980,May-12,청원생명,2,대형마트,380000,은평구
302000,53,이마트 은평점,131,쇠고기(한우1등급),600g,22800,May-12,우성식품100g3800원,2,대형마트,380000,은평구
302001,53,이마트 은평점,52,돼지고기(삼겹살),600g,11100,May-12,도드람100g1850원,2,대형마트,380000,은평구
302002,53,이마트 은평점,18,닭고기,1마리(900g),4980,May-12,자연에좋은닭,2,대형마트,380000,은평구
302003,53,이마트 은평점,17,달걀,10개,2300,May-12,난이생생 왕란,2,대형마트,380000,은평구
302004,53,이마트 은평점,303,조기,1마리(20cm),3000,May-12,부세-중국,2,대형마트,380000,은평구
302005,53,이마트 은평점,152,"명태(러시아,냉동)",1마리(32cm),2480,May-12,동태,2,대형마트,380000,은평구
302006,53,이마트 은평점,256,"오징어(냉동,국산)",1마리(37cm),1590,May-12,선동,2,대형마트,380000,은평구
302007,53,이마트 은평점,266,"고등어(생물,국산)",1마리(28cm),3980,May-12,부산,2,대형마트,380000,은평구
302008,130,롯데백화점 영등포점,305,"사과(부사, 300g)",1개,2500,May-12,부사6입1봉14800원,2,대형마트,560000,영등포구
302009,130,롯데백화점 영등포점,306,"배(신고, 600g)",1개,5300,May-12,신고배3입15800원,2,대형마트,560000,영등포구
302010,130,롯데백화점 영등포점,26,배추,1포기,0,May-12,"통배추(없음),유기농쌈배추100g690원",2,대형마트,560000,영등포구
302011,130,롯데백화점 영등포점,274,"무(세척무, 중)",1개(2.2kg),2500,May-12,햇무프레가신선채소,2,대형마트,560000,영등포구
302012,130,롯데백화점 영등포점,272,양파(작은망),1망(1.5kg),3800,May-12,망양파8입,2,대형마트,560000,영등포구
302013,130,롯데백화점 영등포점,310,상추(100g),1봉지,1320,May-12,적상추150g 1980원,2,대형마트,560000,영등포구
302014,130,롯데백화점 영등포점,311,오이(다다기),1개,600,May-12,국산오이3입1800원,2,대형마트,560000,영등포구
302015,130,롯데백화점 영등포점,312,애호박,1개,1780,May-12,광양농협애호박,2,대형마트,560000,영등포구
302016,130,롯데백화점 영등포점,58,"쇠고기(한우,불고기)",600g(1+등급),13200,May-12,대관령한우100g2200원1등급,2,대형마트,560000,영등포구
302017,130,롯데백화점 영등포점,202,돼지고기(생삼겹살),600g,17880,May-12,제주삼겹살100g2980원,2,대형마트,560000,영등포구
302018,130,롯데백화점 영등포점,283,닭고기(육계),1마리(1.1kg),15200,May-12,하림토종닭,2,대형마트,560000,영등포구
302019,130,롯데백화점 영등포점,134,달걀(왕란),10개,3270,May-12,오경농장젤란영양왕란15구4900원,2,대형마트,560000,영등포구
302020,130,롯데백화점 영등포점,136,"조기(국산,생물)",1마리(35cm),8500,May-12,"백조기8500원,중국부세조기6500원",2,대형마트,560000,영등포구
302021,130,롯데백화점 영등포점,302,명태,1마리(45cm),4500,May-12,러시아동태,2,대형마트,560000,영등포구
302022,130,롯데백화점 영등포점,254,"오징어(생물,국산)",1마리(30cm),2000,May-12,국산샘물오징어2마리3500원,2,대형마트,560000,영등포구
302023,130,롯데백화점 영등포점,266,"고등어(생물,국산)",1마리(35cm),8000,May-12,제주생물고등어,2,대형마트,560000,영등포구
302024,63,농협 하나로마트 용산점,305,"사과(부사, 300g)",1개,1467,May-12,6개 8800,2,대형마트,170000,용산구
302025,63,농협 하나로마트 용산점,306,"배(신고, 600g)",1개,3330,May-12,3개 9990,2,대형마트,170000,용산구
302026,63,농협 하나로마트 용산점,307,배추(2.5~3kg),1포기,1500,May-12,3포기4500,2,대형마트,170000,용산구
302027,63,농협 하나로마트 용산점,308,무(1kg),1개,1190,May-12, 햇무,2,대형마트,170000,용산구
302028,63,농협 하나로마트 용산점,309,양파(1.5kg망),1망,2880,May-12,햇양파,2,대형마트,170000,용산구
302029,63,농협 하나로마트 용산점,23,상추,100g),980,May-12,친환경 아침마루100g,2,대형마트,170000,용산구
302030,63,농협 하나로마트 용산점,311,오이(다다기),1개,350,May-12,3개 1050,2,대형마트,170000,용산구
302031,63,농협 하나로마트 용산점,277,호박,애호박,780,May-12,,2,대형마트,170000,용산구
302032,63,농협 하나로마트 용산점,58,"쇠고기(한우,불고기)",600g(1+등급),22200,May-12,100g 3700,2,대형마트,170000,용산구
302033,63,농협 하나로마트 용산점,52,돼지고기(삼겹살),600g,15900,May-12,100g2650,2,대형마트,170000,용산구
302034,63,농협 하나로마트 용산점,283,닭고기(육계),951g,6800,May-12,순진무가 10호목우촌9호,2,대형마트,170000,용산구
302035,63,농협 하나로마트 용산점,134,달걀(왕란),10개,2400,May-12,농협안심란 ,2,대형마트,170000,용산구
302036,63,농협 하나로마트 용산점,259,"조기(냉동,국산)",1마리(35cm),1180,May-12,5마리5900,2,대형마트,170000,용산구
302037,63,농협 하나로마트 용산점,152,"명태(러시아,냉동)",1마리(45cm),2000,May-12,러시아,2,대형마트,170000,용산구
302038,63,농협 하나로마트 용산점,254,"오징어(생물,국산)",1마리(15m),1800,May-12,2마리 3600,2,대형마트,170000,용산구
302039,63,농협 하나로마트 용산점,266,"고등어(생물,국산)",1마리(20cm),2740,May-12,국산,2,대형마트,170000,용산구
302040,66,수유재래시장,305,"사과(부사, 300g)",1개(312g),4000,May-12,부사 ,1,전통시장,305000,강북구
